,Name,Manufacturer,Functions,HP,Depth,+12V (mA),-12V (mA),+5V (mA),Price (€),Racks,Rating,Votes,Available,Approved
5958,Plagwitz mk3,LPZW.modules,['Mixer'],6,45.0,80.0,30.0,40.0,139.0,87,5.0,1.0,Available,1
5959,GЛИТЧ-3 aluminium КБ,Paratek,"['Utility', 'Video']",6,32.0,150.0,,,160.0,87,3.0,1.0,Available,1
5960,Noise,Wildsync,['Noise'],3,25.0,20.0,20.0,,60.0,87,4.5,2.0,Available,1
5961,Hexa Mix 6 VCA,Abyss Devices,"['CV Modulation', 'Mixer', 'VCA']",12,22.0,45.0,45.0,,192.0,87,,0.0,Available,1
5962,minilooper,Maneco Labs,"['Delay', 'Digital', 'Sampling', 'Looper']",12,,80.0,,,224.0,87,5.0,1.0,Available,0
5963,2Q12 VCF,PMFoundations,['Filter'],6,52.0,,,,18.0,86,,0.0,Available,1
5964,Pro DUO VCA,Blue Lantern Modules,"['Effect', 'Panning', 'VCA', 'Dual/Stereo']",18,38.0,43.0,0.0,,174.0,86,3.75,4.0,,0
5965,Dual Discrete VC Equalizer / Resonator,L-1,"['Equalizer', 'Filter', 'Oscillator', 'Resonator']",12,,105.0,100.0,,325.0,86,,0.0,Available,0
5966,GOMA Pro,Black Noise,"['Attenuator', 'Distortion', 'Mixer', 'Polarizer', 'PreAmp', 'Utility', 'Waveshaper']",6,20.0,35.0,35.0,0.0,95.0,86,,0.0,Available,1
5967,SpaceMoth VCF,Blue Lantern Modules,['Filter'],6,,,,,101.0,86,4.33,3.0,,0
5968,Quad Quantizer,Sputnik Modular,"['Quantizer', 'Quad']",4,,,,,,86,,0.0,Discontinued,0
5969,Kick-8,Falafular,['Drum'],6,65.0,,,,60.0,86,4.67,3.0,,0
5970,High Hats,Reckless Experimentation Audio,['Drum'],4,40.0,25.0,15.0,0.0,80.0,86,,0.0,Available,0
5971,M-172,Ladik,"['Mixer', 'Dual/Stereo']",12,65.0,60.0,,,84.0,86,2.0,1.0,Available,0
5972,Eurokorn (White),Analogue Solutions,['Sequencer'],84,95.0,30.0,15.0,50.0,659.0,86,4.67,3.0,Discontinued,0
5973,Sound of Shadows v3,Flight of Harmony,"['Delay', 'Digital', 'Effect']",8,32.0,19.0,15.0,21.0,138.0,86,,0.0,Available,0
5974,RS-70,Analogue Systems,['Slew Limiter'],12,,7.0,,,105.0,86,3.5,2.0,,0
5975,F-250 Resonator,Ladik,"['Effect', 'Equalizer', 'Filter', 'Resonator']",8,60.0,30.0,30.0,,62.0,86,5.0,1.0,Discontinued,0
5976,UWX,x1l3,['Expander'],4,39.0,,,,71.0,86,,0.0,Available,0
5977,ER-110,ARREL Audio,['Equalizer'],10,40.0,100.0,95.0,,500.0,86,,0.0,Discontinued,0
5978,rBPF2,York Modular,['Filter'],2,30.0,10.0,10.0,,33.0,86,3.0,1.0,Available,0
5979,RS-390,Analogue Systems,['Delay'],12,,160.0,,,340.0,86,4.0,2.0,Available,0
5980,Trialogue,Skull & Circuits,"['Distortion', 'Effect', 'Equalizer']",16,22.0,24.0,28.0,,155.0,86,,0.0,Available,0
5981,uMLFO,Flame,"['LFO', 'MIDI']",5,40.0,80.0,50.0,0.0,185.0,86,5.0,1.0,Available,0
5982,ηCarinae,kNoB technology,"['Oscillator', 'CV Modulation', 'LFO', 'Low Pass Gate', 'Mixer', 'Noise', 'VCA', 'Waveshaper']",12,35.0,130.0,120.0,,299.0,86,5.0,2.0,Discontinued,0
5983,ED720 ES-VCO,Elby Designs,['Oscillator'],12,50.0,18.0,13.0,,116.0,86,,0.0,Available,0
5984,Space Moth VCF v2,Blue Lantern Modules,['Filter'],11,32.0,42.0,42.0,0.0,149.0,86,3.5,4.0,,0
5985,LFO Phase Expander,New Systems Instruments,"['Expander', 'LFO', 'Phase Shifter']",6,22.0,21.0,21.0,,99.0,86,,0.0,Available,1
5986,LMC VCO WHITE FACEPLATE,Blue Lantern Modules,"['Oscillator', 'LFO']",18,38.0,58.0,48.0,,252.0,86,5.0,3.0,,0
5987,ADDAC301C,ADDAC System,"['Switch', 'Dual/Stereo']",4,30.0,,,,65.0,86,5.0,1.0,Available,0
5988,ED701 - miniScope,Elby Designs,['Utility'],8,30.0,26.0,7.0,,143.0,86,3.0,1.0,Available,0
5989,SMR4P Multi,TubeOhm,"['Filter', 'VCA']",10,45.0,55.0,36.0,0.0,139.0,86,5.0,2.0,Available,0
5990,BUFF-BUFF,CaviSynth,"['Multiple', 'Utility']",2,25.0,10.0,10.0,0.0,49.0,86,4.0,1.0,Available,1
5991,V9a,AniModule,"['Clock Generator', 'Sequencer', 'Waveshaper']",14,39.0,40.0,11.0,,193.0,86,4.5,2.0,,0
5992,Model 38 ADSR,Plan B,['Envelope Generator'],4,,,,,,86,4.0,1.0,Discontinued,0
5993,zCLOCK,Motovilo,"['Clock Generator', 'Digital', 'MIDI', 'Utility']",12,27.0,50.0,0.0,0.0,162.0,85,5.0,6.0,Available,0
5994,Blue Lantern Looping ADSR V.1,Blue Lantern Modules,['Envelope Generator'],8,38.0,18.0,8.0,0.0,,85,5.0,1.0,Discontinued,0
5995,Moon Jock,LA Circuits,"['Envelope Generator', 'LFO', 'Function Generator']",12,26.0,25.0,25.0,,315.0,85,4.0,2.0,Available,0
5996,Tassel,Error Instruments,"['Noise', 'Oscillator', 'Random']",10,,,,,299.0,85,5.0,3.0,Available,0
5997,TRS Split,Der Mann mit der Maschine,"['Dual/Stereo', 'MIDI', 'Utility']",2,22.0,,,,48.0,85,5.0,3.0,Available,1
5998,Frolic,Nonlinearcircuits,"['Sequencer', 'Switch']",16,,,,,274.0,85,,0.0,Available,0
5999,2VCA v1,Takaab,['VCA'],3,36.0,36.0,16.0,0.0,50.0,85,4.0,1.0,Available,1
6000,X-4046,Fonitronik,['Oscillator'],14,,30.0,25.0,0.0,180.0,85,4.25,4.0,,0
6001,Slope Generator v2,Befaco,"['Function Generator', 'Dual/Stereo', 'Envelope Generator', 'LFO', 'Oscillator']",17,52.0,65.0,28.0,0.0,200.0,85,4.0,1.0,Discontinued,1
6002,CHAOS DIVIDER SPUTNIK,Tsyklon Labs,"['Clock Modulator', 'Digital', 'Expander', 'Frequency Divider', 'Random']",4,29.0,,,,72.0,85,4.0,1.0,Discontinued,1
6003,S-020 2ch(out) Clockworks2,Ladik,"['Clock Modulator', 'Frequency Divider', 'Dual/Stereo']",4,42.0,20.0,,,57.0,85,4.33,3.0,,0
6004,Pyxis,ST Modular,"['Drum', 'Noise', 'Oscillator', 'Digital']",8,30.0,50.0,5.0,0.0,150.0,85,1.0,2.0,Available,0
6005,Contempt,Industrial Music Electronics,"['Dual/Stereo', 'Dynamics', 'VCA']",10,,,,,,85,5.0,1.0,,0
6006,Intimacy,Nonlinearcircuits,['Equalizer'],10,,,,,,85,,0.0,Available,0
6007,VEGA,Faselunare,['Drum'],6,36.0,10.0,10.0,280.0,300.0,85,4.0,1.0,Available,0
6008,Model 31,Plan B,['Multiple'],6,,30.0,,,110.0,85,4.0,3.0,Discontinued,0
6009,Universal Mixer Distributor,OIIIAudio,"['Mixer', 'Multiple', 'PreAmp', 'Quad', 'Utility']",2,35.0,30.0,30.0,0.0,88.0,85,5.0,2.0,Available,0
6010,MINO,Noise Reap,"['Oscillator', 'Synth Voice']",10,22.0,25.0,25.0,0.0,82.0,85,5.0,3.0,Available,0
6011,Kick Drum 2 (Black Line),Orpho,['Drum'],6,35.0,30.0,,,69.0,85,5.0,2.0,Available,0
6012,Veratrum,Reverse Landfill,"['LFO', 'Noise', 'Oscillator']",12,25.0,50.0,20.0,0.0,150.0,85,4.0,1.0,Available,0
6013,E-480,Ladik,"['CV Modulation', 'Envelope Generator', 'Function Generator', 'LFO']",8,55.0,30.0,0.0,0.0,74.0,85,4.5,2.0,Available,0
6014,Atten-V,PMFoundations,"['Attenuator', 'Polarizer', 'Quad', 'Utility']",6,25.0,,,,13.0,85,,0.0,Available,1
6015,Macropod,SetonixSynth,"['Distortion', 'Filter']",10,25.0,52.0,54.0,0.0,200.0,85,5.0,1.0,Discontinued,0
6016,cLFO,AtoVproject,"['LFO', 'Ring Modulator', 'VCA']",6,25.0,50.0,40.0,0.0,225.0,85,5.0,2.0,Available,1
6017,"Dual ""Dreadful"" VCF",Tom Evans Modular,"['Filter', 'Dual/Stereo']",12,40.0,30.0,30.0,0.0,107.0,85,5.0,1.0,Available,1
6018,VC ADSR,Seismic Industries,['Envelope Generator'],8,13.0,24.0,23.0,0.0,115.0,85,,0.0,Available,1
6019,DCO Grey (2021,SoundForce,['Oscillator'],16,38.0,100.0,30.0,0.0,269.0,84,5.0,1.0,Available,1
6020,Eurostack Soundsystem V2,BeepBoop Electronics,"['Distortion', 'External', 'Noise', 'Utility']",6,30.0,190.0,0.0,0.0,90.0,84,,0.0,Available,0
6021,LFO,Stem Modular,['LFO'],6,24.0,10.0,10.0,0.0,64.0,84,,0.0,Available,0
6022,ES-2-2,Expert Sleepers,['Utility'],4,26.0,8.0,6.0,,77.0,84,5.0,1.0,Discontinued,0
6023,FOLDER,Korb-Modular,['Oscillator'],16,35.0,,,,175.0,84,3.0,1.0,,0
6024,Patch Multiple,Pulp Logic,['Multiple'],6,,,,,31.0,84,5.0,1.0,Discontinued,0
6025,CGS733 - 4x4 Matrix Mixer,Elby Designs,['Mixer'],26,58.0,27.0,26.0,0.0,246.0,84,1.0,1.0,Available,0
6026,ATT3,Motovilo,['Attenuator'],4,15.0,,,,40.0,84,5.0,3.0,Available,0
6027,BYXA - White Panel,Sylph Modular,"['Controller', 'Envelope Follower', 'External', 'PreAmp']",4,25.0,5.0,5.0,0.0,90.0,84,,0.0,Available,0
6028,LPF-3320,Takaab,['Filter'],4,46.0,20.0,20.0,,75.0,84,5.0,1.0,Available,1
6029,1033 ARP 2500 Enveloper Generators with Delay,CMS,['Envelope Generator'],14,,,,,555.0,84,,0.0,Available,0
6030,A-157-1 (Prototype),Doepfer,"['Clock Generator', 'Sequencer']",36,,,,,400.0,84,,3.0,,0
6031,Cyllene,ST Modular,"['Frequency Divider', 'LFO', 'Oscillator']",12,25.0,26.0,19.0,0.0,150.0,84,,0.0,Available,0
6032,nw2s::b,nw2s,"['Digital', 'Utility', 'LFO', 'Sequencer']",40,56.0,,,,477.0,84,,0.0,Available,0
6033,NEON black,Paratek,"['Attenuator', 'Utility']",8,30.0,50.0,,,150.0,84,4.5,2.0,Available,1
6034,1006 Filt-Amp,CMS,"['Filter', 'VCA', 'Mixer']",14,44.0,,,0.0,666.0,84,,0.0,Available,0
6035,Drone Machine MKII,Analog Ordnance,"['Oscillator', 'Synth Voice']",4,20.0,15.0,,,89.0,84,3.5,2.0,Discontinued,0
6036,Buff Mult,Steady State Fate,['Multiple'],4,25.0,30.0,30.0,0.0,,84,5.0,1.0,Discontinued,0
6037,Dual Slew,BearModules,"['Dual/Stereo', 'Slew Limiter']",4,25.0,12.0,12.0,0.0,69.0,84,1.0,1.0,,0
6038,wogglebug DIY,Erica Synths,"['Clock Generator', 'Clock Modulator', 'CV Modulation', 'Oscillator', 'Random', 'Ring Modulator', 'Sample and Hold']",14,,48.0,22.0,0.0,,84,5.0,2.0,Discontinued,0
6039,DUAL MIXER,Black Noise,"['Mixer', 'Utility', 'Dual/Stereo']",2,20.0,6.0,8.0,0.0,28.0,84,,0.0,Discontinued,1
6040,DYNAMICENGINE Silver,Audio Gear Obsession,"['Dual/Stereo', 'Dynamics', 'Effect']",28,32.0,160.0,160.0,0.0,1.09,84,,0.0,Available,1
6041,1004 T-Mixer Output,CMS,"['Expander', 'Oscillator']",4,,,,,,84,,0.0,Available,0
6042,Dual VCA,NoisyFruitsLab,['VCA'],8,32.0,8.0,10.0,0.0,120.0,84,3.0,1.0,Available,1
6043,VC ROUTE MK3,Seismic Industries,"['Switch', 'Utility']",4,13.0,6.0,5.0,0.0,55.0,84,,0.0,Available,0
6044,ADDAC001 VCC (Voltage Controlled Computer),ADDAC System,"['Clock Generator', 'Clock Modulator', 'Controller', 'CV Modulation', 'Sequencer', 'Utility']",12,75.0,200.0,,,370.0,84,5.0,2.0,Discontinued,0
6045,Moon Base DUO VCADSR,Blue Lantern Modules,"['Digital', 'Envelope Generator', 'LFO', 'Multiple', 'Dual/Stereo']",23,38.0,,,,252.0,84,4.0,3.0,,0
6046,VU010,Syntonie,['Video'],4,40.0,25.0,25.0,,,84,,0.0,Available,0
6047,Listen,Folktek,"['PreAmp', 'Utility']",4,25.0,15.0,15.0,0.0,106.0,84,5.0,1.0,,1
6048,Tannhäuser Gates,Animal Factory Amplification,"['Equalizer', 'Mixer', 'Utility', 'VCA', 'Quad', 'Distortion', 'Dual/Stereo']",20,34.0,146.0,94.0,,388.0,83,5.0,1.0,Available,1
6049,L-1 Microcompressor,L-1,"['Effect', 'Envelope Follower', 'VCA', 'Dynamics']",16,28.0,43.0,30.0,0.0,297.0,83,2.0,2.0,Discontinued,0
6050,Otto Passive Mono,Manikk,"['Expander', 'External', 'Multiple', 'Utility']",2,21.0,,,,59.0,83,,0.0,Available,1
6051,ED116 - Extended SH-Noise,Elby Designs,"['Noise', 'Sample and Hold', 'Random']",10,92.0,6.0,4.0,,163.0,83,,0.0,Available,0
6052,PSEUDO STEREO,EMW,"['Filter', 'Panning', 'Dual/Stereo', 'Effect']",6,50.0,10.0,4.0,,74.0,83,,0.0,,0
6053,3x ATT,ph modular,"['Attenuator', 'Utility', 'Multiple']",4,12.0,,,,42.0,83,5.0,4.0,Available,1
6054,LFO1,Analogue Solutions,['LFO'],6,80.0,15.0,15.0,0.0,97.0,83,5.0,1.0,Discontinued,0
6055,106 Chorus THT (Deep PCB),Feedback,['Effect'],6,,24.0,24.0,0.0,,83,4.67,3.0,Discontinued,0
6056,J-010 Joystick,Ladik,['Controller'],12,55.0,10.0,10.0,,88.0,83,4.75,4.0,,0
6057,Oktra,Fruku,"['Attenuator', 'Controller', 'CV Modulation', 'Expression', 'Multiple', 'Polarizer', 'Quad', 'Utility']",8,30.0,25.0,25.0,0.0,115.0,83,,0.0,Available,1
6058,TOMS of Finland,000,"['Drum', 'Noise']",10,22.0,16.0,10.0,0.0,195.0,83,5.0,1.0,,1
6059,TubeOhm SMR4P Multimode VCF,Thonk,"['Filter', 'Polarizer', 'Switch', 'VCA']",10,55.0,50.0,30.0,,150.0,83,3.86,7.0,Available,0
6060,Threshold,Warped Circuits,"['Oscillator', 'Quad', 'Synth Voice']",10,,25.0,20.0,45.0,200.0,83,2.25,4.0,Available,0
6061,CGS758 - Utility LFO,Elby Designs,"['LFO', 'Dual/Stereo']",18,53.0,40.0,20.0,0.0,187.0,83,4.0,2.0,Available,0
6062,Red VCO,Blue Lantern Modules,['Oscillator'],6,,24.0,16.0,,116.0,83,4.0,3.0,,0
6063,Ring Modulator,PMFoundations,['Ring Modulator'],4,38.0,,,,14.0,83,,0.0,Available,1
6064,Buffered Multiple,MeeBilt,['Multiple'],2,,1.0,1.0,0.0,,83,4.0,1.0,,0
6065,APC Pro,simpleCircuits,"['Oscillator', 'Effect', 'Noise']",8,,22.0,0.0,0.0,119.0,83,4.0,1.0,,1
6066,Atari Punk Console Drum,Error Instruments,"['Drum', 'Noise']",6,,,,,99.0,83,4.5,2.0,Available,0
6067,WORM/MOON,Erd,['Synth Voice'],12,20.0,110.0,18.0,0.0,345.0,83,,0.0,Discontinued,0
6068,AM8019 Athena VCA,AMSynths,['VCA'],16,,,,,150.0,83,3.0,1.0,,0
6069,Mega Phone,Error Instruments,['PreAmp'],3,25.0,31.0,0.0,0.0,55.0,83,4.0,1.0,Available,0
6070,Pyramid Twin Discrete Dual VCLFO,Blue Lantern Modules,['LFO'],12,45.0,52.0,41.0,0.0,198.0,83,5.0,1.0,,0
6071,MIDI THRU,Manikk,"['MIDI', 'Utility']",6,21.0,5.0,0.0,0.0,89.0,82,,0.0,Available,1
6072,Muzzle,Nekyia Circuits,"['Distortion', 'Filter', 'Low Pass Gate', 'VCA']",4,25.0,9.0,10.0,,145.0,82,,0.0,Available,0
6073,"Космический шум"" black (DIY)",Paratek,"['Dual/Stereo', 'Noise', 'Oscillator', 'Random']",12,26.0,50.0,11.0,,250.0,82,3.0,2.0,Discontinued,1
6074,Crush Delay,Befaco,"['Delay', 'Digital']",11,47.0,51.0,22.0,0.0,150.0,82,4.0,1.0,Discontinued,1
6075,Cwejman VCA-4MX (Grayscale panel),Grayscale,"['Mixer', 'VCA']",10,,,,,,82,5.0,1.0,,1
6076,Resonator,Fitzgreyve Synthesis,"['Filter', 'Resonator']",14,40.0,18.0,17.0,0.0,,82,5.0,1.0,Available,0
6077,uFrames / Frames 8 hp,Sylph Modular,"['CV Modulation', 'Digital', 'LFO', 'Mixer', 'Panning', 'Sequencer', 'VCA']",8,20.0,90.0,30.0,,170.0,82,,0.0,Available,1
6078,Bionic Lester MK II,Industrial Music Electronics,"['Dual/Stereo', 'Filter', 'Mixer']",15,,,,,,82,5.0,2.0,Discontinued,0
6079,Anix Grime,Fruku,"['CV Modulation', 'Distortion', 'Mixer', 'Attenuator', 'Utility']",8,30.0,15.0,15.0,0.0,100.0,82,,0.0,Discontinued,1
6080,FX Send and Return,Blue Lantern Modules,"['Dual/Stereo', 'Effect', 'External', 'Mixer']",8,32.0,16.0,16.0,0.0,82.0,82,,0.0,Available,0
6081,Buildup&Drop Control unit,Voltage Vibes,"['Attenuator', 'CV Modulation', 'Expression', 'Switch', 'Utility']",14,60.0,23.0,16.0,0.0,240.0,82,5.0,1.0,Available,1
6082,Output Line Driver,Hinton Instruments,"['External', 'Utility', 'Mixer', 'Panning', 'Dual/Stereo', 'Dynamics']",8,,100.0,100.0,0.0,330.0,82,5.0,2.0,Available,0
6083,ATTENULAG,Studio Electronics,"['Attenuator', 'Dual/Stereo', 'Multiple', 'Slew Limiter', 'Utility']",10,25.0,15.0,15.0,,125.0,82,4.0,1.0,,1
6084,.SLC,STG Soundlabs,['Waveshaper'],4,30.0,,,,143.0,82,,0.0,,0
6085,SPECTRAL VIEWER,EMW,['Utility'],12,50.0,0.0,0.0,,128.0,82,5.0,1.0,Available,0
6086,卡拉OK! Karaoke Delay,Pusherman,['Delay'],4,52.0,52.0,20.0,,,82,5.0,1.0,Available,0
6087,Jenifer Lowpez gate,Error Instruments,"['Low Pass Gate', 'Multiple', 'VCA']",3,22.0,,,,25.0,82,3.0,1.0,Available,0
6088,Swarm,2hp,"['Digital', 'Oscillator']",2,45.0,82.0,4.0,0.0,134.0,82,,0.0,Available,1
6089,MetaKnobs,4ms Company,['Expander'],8,,,,,,82,,0.0,,0
6090,delta^,Manifold Research Centre,"['Clock Generator', 'Clock Modulator', 'CV Modulation', 'Frequency Divider', 'Function Generator', 'LFO', 'Logic']",20,,70.0,11.0,0.0,,82,4.5,2.0,Available,1
6091,ADSR-1,Skull & Circuits,['Envelope Generator'],8,48.0,17.0,16.0,0.0,69.0,82,,0.0,Available,1
6092,FFB914 Silver,AJH Synth,"['Dual/Stereo', 'Effect', 'Equalizer', 'Filter', 'Resonator']",30,26.0,180.0,170.0,,529.0,82,,0.0,Available,0
6093,VC-303,Luna Modular,"['Filter', 'Oscillator', 'Envelope Generator', 'Synth Voice', 'VCA']",16,60.0,,,,325.0,82,4.33,6.0,Discontinued,0
6094,STEREO ENHANCER,EMW,"['Effect', 'Utility', 'Dual/Stereo']",6,50.0,6.0,6.0,,64.0,82,,0.0,,0
6095,MULTB (8HP),Foxing Hour,"['Multiple', 'Utility', 'Video']",8,41.0,11.0,11.0,0.0,17.0,82,,0.0,Available,0
6096,MRG 3320 LPF,MRG Synthesizers,['Filter'],4,40.0,21.0,18.0,0.0,80.0,82,3.5,2.0,Available,0
6097,S-220 Dual Switch,Ladik,"['Dual/Stereo', 'Logic', 'Switch']",4,40.0,20.0,0.0,0.0,55.0,82,,0.0,Available,0
6098,USB for LAMP,ph modular,"['Power', 'Utility']",3,25.0,5.0,,,30.0,81,5.0,4.0,Available,1
6099,M-173,Ladik,"['Dual/Stereo', 'External', 'Mixer']",12,65.0,60.0,,,62.0,81,4.0,1.0,Available,0
6100,TM88,Analogue Solutions,['Drum'],10,,10.0,10.0,0.0,79.0,81,5.0,1.0,Discontinued,0
6101,Dual Digital Oscillator,PT Audio,"['Digital', 'Dual/Stereo', 'Oscillator', 'LFO']",26,,70.0,50.0,,150.0,81,5.0,1.0,,0
6102,Acoustic Echoes Noir,Error Instruments,"['Delay', 'Distortion', 'Reverb']",10,30.0,,,,169.0,81,,0.0,Available,0
6103,Graviton VCO,VOID Modular,"['Noise', 'Oscillator']",8,25.0,23.0,22.0,,165.0,81,5.0,5.0,Available,0
6104,DAS KLIKY DING,Error Instruments,['Drum'],6,22.0,,,,139.0,81,4.33,3.0,Discontinued,0
6105,LEDVU,Thawney,"['CV Modulation', 'Tuner', 'Utility']",2,23.0,30.0,80.0,0.0,114.0,81,5.0,1.0,Available,1
6106,GAMMA,Foxing Hour,"['Video', 'Mixer', 'Waveshaper']",4,50.0,32.0,26.0,0.0,23.0,81,,0.0,Available,0
6107,ART3 Affine Morph,LZX Industries,['Video'],12,,,,,369.0,81,,0.0,,0
6108,H1 Analog Harmonizer,Weston Precision Audio,"['Dual/Stereo', 'Multiple', 'Oscillator', 'Quantizer', 'Tuner']",18,33.0,200.0,85.0,0.0,425.0,81,5.0,1.0,Available,0
6109,The Jellyfish (old),Plankton Electronics,"['Delay', 'LFO']",17,40.0,61.0,54.0,0.0,,81,5.0,1.0,,1
6110,Regular Sloth (Clarke Robinson panel),Nonlinearcircuits,"['CV Modulation', 'LFO', 'Random']",4,,10.0,10.0,,,81,3.0,1.0,Available,0
6111,Ring Modulator,Delptronics,['Ring Modulator'],6,,,,,70.0,81,,0.0,Discontinued,0
6112,CSR-VCO,Blue Lantern Modules,"['Noise', 'Oscillator']",8,32.0,150.0,140.0,,144.0,81,,0.0,Available,0
6113,Zazou,Kaona,"['Function Generator', 'Random', 'Sequencer']",18,32.0,200.0,0.0,0.0,432.0,81,5.0,3.0,Available,0
6114,m3 Power Indicator,Trogotronic,"['Power', 'Utility']",2,25.0,1.0,1.0,1.0,23.0,81,,0.0,Available,0
6115,Wave Animator,Barton Musical Circuits,"['Effect', 'Waveshaper']",6,43.0,32.0,32.0,,78.0,81,4.25,4.0,,0
6116,LE COURSIER,Sovage Engineering,"['Envelope Generator', 'LFO']",10,22.0,20.0,20.0,0.0,150.0,81,,0.0,Discontinued,1
6117,Circuit Shaman Switches Expander,Mystic Circuits,"['Expander', 'Mixer', 'Switch']",8,,,,,131.0,81,3.5,2.0,Available,0
6118,A-138x (Discontinued),Doepfer,['Mixer'],8,25.0,0.0,,0.0,30.0,81,,0.0,Discontinued,0
6119,CONNECT,BearModules,"['External', 'Utility']",4,,,,,79.0,81,,0.0,Available,1
6120,Mixer8 - 4x4,Tear Apart Tapes,['Mixer'],10,,6.0,6.0,,69.0,81,4.0,1.0,Available,0
6121,DIV2,York Modular,['Frequency Divider'],4,,50.0,0.0,0.0,45.0,81,5.0,1.0,Available,0
6122,Serge Audio Mixer (MC),ARC,"['Dual/Stereo', 'Mixer']",6,38.0,10.0,5.0,,151.0,81,,0.0,Discontinued,0
6123,Let's Bronze Up,Nonlinearcircuits,"['CV Modulation', 'Random', 'Switch']",8,,40.0,42.0,0.0,171.0,81,3.0,2.0,Available,0
6124,amissio (geomantic toolkit),Erd,"['Controller', 'Switch']",8,20.0,6.0,0.0,,170.0,81,4.0,1.0,Available,0
6125,Testy,Mazzatron,['Utility'],2,21.0,1.0,0.0,0.0,18.0,81,5.0,1.0,Available,1
6126,lila,Bizarre Jezabel,"['Distortion', 'Effect', 'Tube']",5,40.0,45.0,200.0,,111.0,80,5.0,1.0,Available,1
6127,SHIFT CORE GENERATOR,Synthfox,"['Comparator', 'Noise', 'Random', 'Sequencer', 'Shift Register']",12,40.0,55.0,40.0,0.0,270.0,80,4.0,1.0,Available,1
6128,Roam (Gold),Folktek,"['Clock Modulator', 'CV Modulation', 'Envelope Generator', 'Dual/Stereo', 'Function Generator']",12,26.0,,,,,80,,0.0,Available,0
6129,Sift (Gold),Folktek,"['Distortion', 'Filter', 'Oscillator', 'VCA']",10,26.0,,,,,80,,0.0,Available,0
6130,Equinox VCA,Equinox,['VCA'],4,25.0,20.0,20.0,0.0,81.0,80,5.0,1.0,Available,1
6131,Discrete Basic VCO,L-1,"['LFO', 'Oscillator']",10,,40.0,36.0,,222.0,80,,0.0,Available,0
6132,Midi to CV,Blue Lantern Modules,"['MIDI', 'Oscillator', 'Sequencer']",10,,92.0,2.0,0.0,161.0,80,,0.0,Available,0
6133,CEM3340 VCO,Timo Rozendal,['Oscillator'],8,30.0,,,,22.0,80,3.0,2.0,Available,0
6134,Opto3.5,York Modular,"['Distortion', 'Filter', 'Low Pass Gate', 'VCA']",4,13.0,,,,42.0,80,,0.0,Available,0
6135,ADDAC212 EG Att. Pack,ADDAC System,"['Attenuator', 'Utility']",6,,70.0,40.0,,180.0,80,,0.0,Available,0
6136,Multimode VCF,MFB,['Filter'],8,,30.0,30.0,0.0,79.0,80,,0.0,Discontinued,0
6137,RS-430 Distortion,Analogue Systems,['Distortion'],12,,,,,224.0,80,3.0,2.0,,0
6138,CS023 Dual VCO,Circuit Slices,"['Dual/Stereo', 'Oscillator']",12,40.0,52.0,52.0,,137.0,80,,0.0,Available,0
6139,Nermal,Neutral Labs,"['Distortion', 'Effect']",14,25.0,60.0,5.0,,95.0,80,4.0,2.0,Available,1
6140,LED Meter (Yellow),Happy Nerding,['Utility'],4,40.0,150.0,20.0,,89.0,80,,0.0,Available,0
6141,Cwejman RES-4 (Grayscale panel),Grayscale,"['Effect', 'Filter', 'Equalizer', 'Quad']",24,,110.0,110.0,0.0,725.0,80,5.0,1.0,,1
6142,RS-60N,Analogue Systems,"['Envelope Generator', 'Function Generator']",12,65.0,24.0,24.0,0.0,189.0,80,5.0,1.0,Available,0
6143,.WAV Player 101,ADDAC System,"['Sampling', 'Envelope Follower']",11,55.0,150.0,150.0,,370.0,80,,0.0,,0
6144,ATT,MRG Synthesizers,['Attenuator'],4,40.0,,,,22.0,80,3.0,1.0,Available,0
6145,Drum,Malekko Heavy Industry,['Drum'],12,,,,,312.0,80,,0.0,,0
6146,MetaDig,4ms Company,"['Expander', 'MIDI']",6,,,,,,80,,0.0,,0
6147,ACID DELAY  black,Error Instruments,"['Delay', 'Distortion']",10,,,,,119.0,80,5.0,2.0,Discontinued,0
6148,Juggler,After Later Audio,"['Comparator', 'Filter', 'LFO', 'Oscillator', 'Random']",18,,57.0,57.0,,179.0,80,3.5,2.0,,0
6149,SWITCH INTERFACE 1,EMW,"['Switch', 'Controller']",6,50.0,,,,40.0,79,,0.0,,0
6150,Touch Source,Exploding Shed,"['Controller', 'Utility']",4,,20.0,5.0,0.0,40.0,79,2.75,4.0,Available,0
6151,Channel (silver version),Folktek,['Synth Voice'],44,,140.0,,,250.0,79,3.67,3.0,,0
6152,RS-260,Analogue Systems,['Quantizer'],6,89.0,55.0,55.0,0.0,259.0,79,,0.0,Available,0
6153,Korsakov,Error Instruments,"['Digital', 'Drum', 'Oscillator']",8,,82.0,,,,79,,0.0,Available,0
6154,MULTB (6HP),Foxing Hour,"['Multiple', 'Utility', 'Video']",6,32.0,11.0,11.0,0.0,94.0,79,,0.0,Available,0
6155,Pot Action Recorder,EMW,"['Controller', 'Sampling', 'Sequencer']",8,50.0,18.0,12.0,0.0,152.0,79,3.0,1.0,Available,1
6156,Precision Voltages (Silver Panel),AJH Synth,"['Controller', 'CV Modulation', 'Tuner', 'Utility']",10,26.0,25.0,15.0,0.0,247.0,79,5.0,1.0,Available,0
6157,VCEG,PMFoundations,['Envelope Generator'],6,54.0,28.0,27.0,0.0,18.0,79,,0.0,Available,1
